Batch_idx: 058 | Loss: inf | Acc: 12.791% (966/7552)
Batch_idx: 059 | Loss: inf | Acc: 12.852% (987/7680)
Batch_idx: 060 | Loss: inf | Acc: 12.910% (1008/7808)
Batch_idx: 061 | Loss: inf | Acc: 13.029% (1034/7936)
Batch_idx: 062 | Loss: inf | Acc: 13.083% (1055/8064)
Batch_idx: 063 | Loss: inf | Acc: 13.196% (1081/8192)
Batch_idx: 064 | Loss: inf | Acc: 13.233% (1101/8320)
Batch_idx: 065 | Loss: inf | Acc: 13.364% (1129/8448)
Batch_idx: 066 | Loss: inf | Acc: 13.398% (1149/8576)
Batch_idx: 067 | Loss: inf | Acc: 13.477% (1173/8704)
Batch_idx: 068 | Loss: inf | Acc: 13.553% (1197/8832)
Batch_idx: 069 | Loss: inf | Acc: 13.616% (1220/8960)
Batch_idx: 070 | Loss: inf | Acc: 13.666% (1242/9088)
Batch_idx: 071 | Loss: inf | Acc: 13.813% (1273/9216)
Batch_idx: 072 | Loss: inf | Acc: 13.902% (1299/9344)
Batch_idx: 073 | Loss: inf | Acc: 14.052% (1331/9472)
Batch_idx: 074 | Loss: inf | Acc: 14.146% (1358/9600)
Batch_idx: 075 | Loss: inf | Acc: 14.278% (1389/9728)
Batch_idx: 076 | Loss: inf | Acc: 14.336% (1413/9856)
Batch_idx: 077 | Loss: inf | Acc: 14.503% (1448/9984)
Batch_idx: 078 | Loss: inf | Acc: 14.587% (1475/10112)
Batch_idx: 079 | Loss: inf | Acc: 14.658% (1501/10240)
Batch_idx: 080 | Loss: inf | Acc: 14.738% (1528/10368)
Batch_idx: 081 | Loss: inf | Acc: 14.672% (1540/10496)
Batch_idx: 082 | Loss: inf | Acc: 14.712% (1563/10624)
Batch_idx: 083 | Loss: inf | Acc: 14.779% (1589/10752)
Batch_idx: 084 | Loss: inf | Acc: 14.871% (1618/10880)
Batch_idx: 085 | Loss: inf | Acc: 15.025% (1654/11008)
Batch_idx: 086 | Loss: inf | Acc: 15.068% (1678/11136)
Batch_idx: 087 | Loss: inf | Acc: 15.217% (1714/11264)
Batch_idx: 088 | Loss: inf | Acc: 15.230% (1735/11392)
Batch_idx: 089 | Loss: inf | Acc: 15.252% (1757/11520)
Batch_idx: 090 | Loss: inf | Acc: 15.256% (1777/11648)
Batch_idx: 091 | Loss: inf | Acc: 15.311% (1803/11776)
Batch_idx: 092 | Loss: inf | Acc: 15.365% (1829/11904)
Batch_idx: 093 | Loss: inf | Acc: 15.467% (1861/12032)
Batch_idx: 094 | Loss: inf | Acc: 15.543% (1890/12160)
Batch_idx: 095 | Loss: inf | Acc: 15.592% (1916/12288)
Batch_idx: 096 | Loss: inf | Acc: 15.609% (1938/12416)
Batch_idx: 097 | Loss: inf | Acc: 15.641% (1962/12544)
Batch_idx: 098 | Loss: inf | Acc: 15.704% (1990/12672)
Batch_idx: 099 | Loss: inf | Acc: 15.727% (2013/12800)
Batch_idx: 100 | Loss: inf | Acc: 15.780% (2040/12928)
Batch_idx: 101 | Loss: inf | Acc: 15.832% (2067/13056)
Batch_idx: 102 | Loss: inf | Acc: 15.974% (2106/13184)
Batch_idx: 103 | Loss: inf | Acc: 16.031% (2134/13312)
Batch_idx: 104 | Loss: inf | Acc: 16.101% (2164/13440)
Batch_idx: 105 | Loss: inf | Acc: 16.104% (2185/13568)
Batch_idx: 106 | Loss: inf | Acc: 16.209% (2220/13696)
Batch_idx: 107 | Loss: inf | Acc: 16.247% (2246/13824)
Batch_idx: 108 | Loss: inf | Acc: 16.292% (2273/13952)
Batch_idx: 109 | Loss: inf | Acc: 16.286% (2293/14080)
Batch_idx: 110 | Loss: inf | Acc: 16.322% (2319/14208)
Batch_idx: 111 | Loss: inf | Acc: 16.343% (2343/14336)
Batch_idx: 112 | Loss: inf | Acc: 16.399% (2372/14464)
Batch_idx: 113 | Loss: inf | Acc: 16.434% (2398/14592)
Batch_idx: 114 | Loss: inf | Acc: 16.433% (2419/14720)
Batch_idx: 115 | Loss: inf | Acc: 16.507% (2451/14848)
Batch_idx: 116 | Loss: inf | Acc: 16.540% (2477/14976)
Batch_idx: 117 | Loss: inf | Acc: 16.625% (2511/15104)
Batch_idx: 118 | Loss: inf | Acc: 16.675% (2540/15232)
Batch_idx: 119 | Loss: inf | Acc: 16.745% (2572/15360)
Batch_idx: 120 | Loss: inf | Acc: 16.748% (2594/15488)
Batch_idx: 121 | Loss: inf | Acc: 16.778% (2620/15616)
Batch_idx: 122 | Loss: inf | Acc: 16.800% (2645/15744)
Batch_idx: 123 | Loss: inf | Acc: 16.835% (2672/15872)
Batch_idx: 124 | Loss: inf | Acc: 16.900% (2704/16000)
Batch_idx: 125 | Loss: inf | Acc: 16.902% (2726/16128)
Batch_idx: 126 | Loss: inf | Acc: 16.917% (2750/16256)
Batch_idx: 127 | Loss: inf | Acc: 16.937% (2775/16384)
Batch_idx: 128 | Loss: inf | Acc: 16.994% (2806/16512)
Batch_idx: 129 | Loss: inf | Acc: 17.061% (2839/16640)
Batch_idx: 130 | Loss: inf | Acc: 17.092% (2866/16768)
Batch_idx: 131 | Loss: inf | Acc: 17.164% (2900/16896)
Batch_idx: 132 | Loss: inf | Acc: 17.199% (2928/17024)
Batch_idx: 133 | Loss: inf | Acc: 17.222% (2954/17152)
Batch_idx: 134 | Loss: inf | Acc: 17.245% (2980/17280)
Batch_idx: 135 | Loss: inf | Acc: 17.256% (3004/17408)
Batch_idx: 136 | Loss: inf | Acc: 17.245% (3024/17536)
Batch_idx: 137 | Loss: inf | Acc: 17.233% (3044/17664)
Batch_idx: 138 | Loss: inf | Acc: 17.255% (3070/17792)
Batch_idx: 139 | Loss: inf | Acc: 17.294% (3099/17920)
Batch_idx: 140 | Loss: inf | Acc: 17.348% (3131/18048)
Batch_idx: 141 | Loss: inf | Acc: 17.358% (3155/18176)
Batch_idx: 142 | Loss: inf | Acc: 17.357% (3177/18304)
